cluster_name,recipe_filename,avg_job_duration_ms
cluster-wf-load-info-986acbb7-0100,_ETL_m_DM_LKP_CLIENTE_GPID.json,338789.28571428574
cluster-wf-load-info-79279de3-0740,_ETL_m_DWH_F_ODIGO_GATES_PAR.json,338532
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_D_CONTROL_EDRS_CLIENTE_UPDATE.json,338483.5
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_PLANPROD_CRO.json,338475.6666666667
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_LKP_CONTRATO_INV_INSERT.json,338427.5714285715
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_CHEQUE_EMITIDO_EX_UPDATE.json,338423.6666666666
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_JCO_INCO_PRINCIPAL_PAR.json,338422.7142857143
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DM_LKP_DESCUBIERTOS_CVCM.json,338341
stg-to-ods-sg-insurances-and-pensd,_ETL_m_ODS_TSG_17_MOVIMIENTOS_PE.json,338100.1666666667
comparator-sfe-activa-cliente-2555,_ETL_m_ODS_ACT_TASK_FOLLOW_UP.json,337891
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_UBR_ACCT_PROD_FIGRO.json,337844.14285714284
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_TIPO_TRASPASO.json,337805.1666666666
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OUT_CAMP_VAL_SUBCAMP_UPDATE.json,337633
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_CLIENTE_IMEX_DELETE.json,337621.1666666667
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_GASTO_TRANSF_SEPA_INSERT.json,337586.5
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_OTROS_BIENES_PO_UPDATE.json,337495
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_D_GESTORA_FI_UPDATE.json,337435
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OUT_CAMP_DEF_SUBCAMP_UPDATE.json,337405.28571428574
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DWH_E_L_NGEM_EMPLEADOS.json,337340.8333333333
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_D_PROM_INMO_UPDATE.json,337210.4285714286
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_F_PRESTAMOS_DEPURADOS_PAR.json,337158.8333333333
cluster-wf-load-info-986acbb7-0100,_ETL_m_DM_LKP_CERTIFICADOS_PICE.json,337136.5714285714
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_TASACIONES_PAR.json,336943.2
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_TRAZ_REFINAN.json,336790
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DWH_L_SAP_LKP_TIPO_ABSENT_UPDATE.json,336778
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_BIENES_PROMOTOR_PM_UPDATE.json,336688.1666666666
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_INSTR_FIDUCIARIO.json,336614.8333333334
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DM_LKP_LIQ_IMPOSICION_CVCM.json,336506
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_LKP_TIPO_GARANTIA_REAL.json,336438.8571428571
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DM_HIER_SEGMENTO_N2.json,336431.8333333333
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_MOD_SHORTFALL_PERIMETRO_PAR.json,336392.14285714284
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_REL_FIN_CREDITOS.json,336126.71428571426
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_LKP_INSTRUMENTO_FI_UPDATE.json,336125.7142857143
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_SM_DYN_FIELD_VALUES.json,336120.8333333333
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DM_LKP_TARIF_COND_PART_CLI.json,336036
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_MERCADO_VA.json,335887.8571428571
cluster-wf-load-info-986acbb7-0100,_ETL_m_DM_LKP_SOLICITUD_CERTIFICADO_NR.json,335845.14285714284
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_SMEYREGP.json,335686.85714285716
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DQ3_ODS_TEX05.json,335668.1666666666
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_CENTROS.json,335632.5
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_CANAL_COMUNICACION.json,335613.3333333333
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_TIPO_INTERVINIENTE.json,335569.3333333334
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_CIR_CLASIFICACION_NORMA2.json,335566.4285714285
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DQ3_ODS_TOM02.json,335506
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_DATOS_AMORTIZ_PROD_PM_UPDATE.json,335360.2
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_CIR_TIP_REF_SUST.json,335326.8
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_REGISTRO_WALLET_UPDATE.json,335309.4
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OUTPUT_SMART_MSJ_CLI_INSERT.json,335265.85714285716
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_AMORTIZACIONES_ICO.json,335225.4
stg-to-ods-current-accounts-385-20,_ETL_m_ODS_CVCM_KW860T_POSICION_EOD.json,335224.6666666666
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_GRUPO_ECO_UPDATE.json,335192
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DWH_LKP_GROUP_DIRECTORY_UPDATE.json,335169.1666666667
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_DIR_POSTAL_PROSPECT_INSERT.json,334844.14285714284
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_PROMO_CLI_RELACION.json,334752.3333333334
cluster-wf-dwh-load-t-06-00-0600,_ETL_m_LOAD_LKP_MOT_SIT_SERVICIO_UPDATE.json,334695.4285714286
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DM_LKP_INMUEBLE_LIM_CRED_CVCM.json,334582.28571428574
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_SITUAC_CONC.json,334530
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DM_LKP_PETICION_TALONARIO_CVCM.json,334427.85714285716
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_MOD_CLIENTE_MOVIMIENTO_SG_P.json,334361.5
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_LKP_PAIS_BE.json,334267.28571428574
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_FACT_REMESA_COMERCIO_UPDATE.json,334252.8
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_CIR_CLAVE_GTIA.json,334234.3333333334
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_LKP_PROPUESTAS.json,334078.2
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_CIR_CLASIFICACION_NORMA2.json,334075.28571428574
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_LOAD_HIER_INDI_N5.json,334003.8571428571
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_EXTORNO_PPP_CANC_ANTICIP.json,333622.2
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_MUNICIPIOS.json,333621.7142857143
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DM_LKP_REMESA_SALIDA_EX.json,333510.3333333334
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_TIPO_GARANTIA.json,333464.8
stg-to-ods-terms-and-fees-21701-13,_ETL_m_ODS_TSC_02_COND_PART_CLI.json,333315.14285714284
cluster-wf-cro-rc-load-main,_ETL_m_DM_MOD_OPERACION_RC_D.json,333259.1666666667
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_INSTRUMENTOS_UA.json,333214.71428571426
loans-and-leasing-527-1,_ETL_m_ODS_PM_24_PRESTAMO_ESPECIAL.json,333189
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_CRI_REVALORACION.json,333169.8333333333
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OUT_TRANSFE_PROSPECT_UPDATE.json,333089.5714285715
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_F_MOV_OPER_ESPECIALES_TJ_INSERT.json,332967
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_FACTURA_FACTORING_IMEX_DELETE.json,332949.2857142857
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DQ3_ODS_PM_TEX36.json,332905.6666666667
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_LKP_PRECIO_INV.json,332879.25
cluster-wf-load-info-79279de3-0740,_ETL_m_DWH_D_ODIGO_TU_INBOUND_PAR.json,332810.4285714286
cluster-wf-load-info-79279de3-0740,_ETL_m_DWH_D_ODIGO_MESSAGES_UPDATE.json,332730.8571428571
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_PETIC_IMPOS_DEP_CVCM_INSERT.json,332713.4285714286
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_INCENTIVO_PROMOCION_INSERT.json,332674.8571428571
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_PLANPROD_CONT.json,332674.1428571429
cluster-wf-dwh-load-20364070-0730,_ETL_m_CDM_LKP_MST_01_1_REV_IPB_SPAINCENTRAL_NO_MAPEO.json,332671.5714285714
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_PROPUESTAS_PO_UPDATE.json,332670.5
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_CNAE2009.json,332626.28571428574
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DM_LKP_MOV_CERTIFICADOS.json,332549.1666666666
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DM_LKP_TRANSF_MENSAJE_MT103_EX.json,332501.4
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_LOAD_TABLGEN.json,332255.2
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_E_D_MODULO_SG_RIESGO_PM.json,332218.5714285714
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_D_TASADORA_UPDATE.json,332078.71428571426
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_SMEYREGE.json,332058.4285714286
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_D_OPERACION_BQ_INSERT.json,332013.14285714284
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_CIR_FORMA_SOCIAL.json,331953.14285714284
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_CIR_DERECHOS_REEMBOLSO.json,331942.14285714284
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_MODELO_ASE.json,331840.85714285716
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_CNAE.json,331664.6666666667
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DM_LKP_CTAS_ASOCIADA_LIM_CVCM.json,331369
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_L_SOPORTE_FISICO_CERT_NR_UPDATE.json,331359.3333333333
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_D_CERTIFICADOS_PICE_UPDATE.json,331320
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_TRIBUTOS_DOM_EST_RT_INSERT.json,331317.4
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_ESPECIALIDAD_GESTOR.json,331274.14285714284
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_RET_N4.json,331216.3333333334
cluster-wf-load-pulse-main,_ETL_m_DM_MANUAL_ADJ_FLOW_NEW.json,330970.28571428574
cluster-wf-dwh-load-t-06-00-0600,_ETL_m_LOAD_LKP_CANAL_FISICO_UPDATE.json,330947.5
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_SUBCATEGOR_DOCUMENTO_UPDATE.json,330848.2857142857
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DM_MOD_FGD_PAGOS_CTA_CONTABLE_PAR.json,330792.1666666666
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OPORTUNIDAD_VENTA_INSERT.json,330737.85714285716
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DQ3_ODS_TFT_03_LOTE_SS.json,330720.5
cluster-wf-load-info-79279de3-0740,_ETL_m_DWH_F_ODIGO_TU_CALLBACK_PAR.json,330648.7142857143
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_SEG_ESTADO_CONTRATO.json,330391.8333333333
cluster-wf-load-info-f713283d-0615,_ETL_m_DWH_LKP_PARTIDAS_SE_PAR.json,330113.8333333333
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_MOD_TIPO_INTERES.json,329933
stg-to-ods-mis-590-2-e,_ETL_m_STG_LKP_CLIENTE_MIS_D.json,329673.42857142864
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_D_PRODUCTO_MOD_D299_INSERT.json,329544
comparator-partner-data-4433-1-l,_ETL_m_ODS_PD_PW300T_DIR_POSTAL.json,329432.7142857143
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_SUBYACENTES_UA.json,329274.28571428574
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_TRAZ_REFINAN.json,329181.6666666666
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_PROVEEDOR_IMEX_UPDATE.json,328942.85714285716
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_IKCLIENT.json,328942.8333333333
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_TASACIONES_PAR.json,328912.4285714286
cluster-wf-dwh-load-t-05-50-0550,_ETL_m_DWH_E_LKP_ANEXO_DOCUMENTO_EB.json,328882.5
cluster-wf-load-pulse-main,_ETL_m_DM_LKP_PULSE_CLI_EXCLUIDO_PAR.json,328841.7142857143
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_MISJUAN.json,328773.28571428574
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DM_LKP_GRUPO_SAE.json,328770.8
cluster-wf-cro-rc-load-main,_ETL_m_RDM_F_CONTR_LTV_RC_M.json,328737.3333333334
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_GCI_N3.json,328610.85714285716
cluster-wf-load-pulse-main,_ETL_m_DM_MANUAL_ADJ_CBV_NEW.json,328541.85714285716
cluster-wf-dwh-load-t-06-00-0600,_ETL_m_LOAD_LKP_TRANSACCION_SECURE_PAY.json,328529.85714285716
cluster-wf-load-info-7e158412-0345,_ETL_m_DM_LKP_DATOS_INTERMONEY_RECC.json,328475.5
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_GTIA_PERS_TITULAR_DELETE.json,328309.4285714286
comparator-sg-insurances-and-pens9,_ETL_m_ODS_TSG_17_MOVIMIENTOS_PE.json,328306
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DM_LKP_IMPOSICIONES_DEP_CVCM.json,328101.14285714284
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_LKP_ANULACION_ORDENES_INSERT.json,327745.85714285716
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_F_CIRBE_MODULO_D_PAR.json,327681.71428571426
cluster-wf-load-info-79279de3-0740,_ETL_m_DM_LKP_ODIGO_GATES_PAR.json,327611.28571428574
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_ANULACION_ORDENES_FI.json,327411
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_LOAD_HIER_ESTADO_CONTRATO_N1.json,327395.8333333333
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_TRIBUTOS_DOM_EST_RT_UPDATE.json,327344
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_TABLGEN_HIST.json,327325.6666666667
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_MOD_LOG_EXANTE.json,327295.2857142857
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_CONTRATO_DERIVADOS_CMOF.json,327287.28571428574
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_RAMO.json,327268.5
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_PRESCRIPTORES_PR_INSERT.json,327205.2
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_L_EXPURGO_DOCUMENTOS_PJ_UPDATE.json,327197.28571428574
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_MOD_COND_TARJETA_TMP.json,327173
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_LKP_BASE_TARIFA_UPDATE.json,327139
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_OUT_INTER_REFERENCIA.json,326887
cluster-wf-dwh-load-t-05-50-0550,_ETL_m_DWH_E_LKP_INTERVINIENTE_CONT.json,326765.85714285716
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_RENUM_CONTRATO.json,326746.1428571429
cluster-wf-dwh-load-t-06-00-0600,_ETL_m_LOAD_LKP_TIPO_PRODUCTO_UPDATE.json,326741.6666666666
stg-to-ods-securities-valors-409e,_ETL_m_ODS_TVA_71_SALDOS_MOV.json,326524.71428571426
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_D_UBR_OBTENCION_COD_UBR_2_UPDATE.json,326380.85714285716
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_LKP_EJEC_PROPUESTAS_INSERT.json,326301.3333333333
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_CONCEPTO_LIQUIDA_PM_UPDATE.json,326258.5
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DQ3_ODS_TEX50.json,326240.8333333334
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_BANCOS_IMEX_DELETE.json,326187.5
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_MOD_COSTE_MOV.json,326036.25
cluster-wf-load-info-dbf4b473-0635,_ETL_m_RDM_D_RATING_SHEET.json,325995
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_CHEQUES_CVCM_UPDATE.json,325962.14285714284
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TI_SECTOR_CIRBE_NEW.json,325925.3333333334
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_CIR_FINAN_PROYECTO.json,325898.4285714286
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_FRECUENCIA_PAGO.json,325825.3333333334
cluster-wf-dwh-load-t-05-50-0550,_ETL_m_DWH_D_GVO_CONTRATO_EB_UPDATE.json,325789
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_PARTY_IMEX_UPDATE.json,325585.4285714286
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_F_CIRBE_COLATERAL_RENU_PAR.json,325522.8571428571
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_CIR_SITUACION_OPE.json,325505.1428571429
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TI_CODIGOS_IMPORTE.json,325492.85714285716
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DWH_D_TRIBUTOS_LOCAL_RECAU_RT_UPDATE.json,325445.3333333333
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_HECHOS1.json,325298.5
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_CODIGO_MODALIDAD.json,325293.5
cluster-wf-dwh-load-940807f2-0435,_ETL_m_DM_LKP_ALEPH_WARN_ACCESO.json,325250.4285714286
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DQ3_ODS_TGK_19.json,325242.8333333334
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_UBR_FINANCE_IDENT_GROUP.json,325212.28571428574
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_L_EDIFICIO_UPDATE.json,325195
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_LKP_CLAVE_GARANTIA.json,325090.71428571426
cluster-wf-dwh-load-20364070-0730,_ETL_m_CDM_LKP_MST_0403_CON_AVGE_CBV_NNB_INV_PROD_IPB.json,324842.28571428574
cluster-wf-load-pulse-main,_ETL_m_DM_LKP_PULSE_PRODUCTOS.json,324815.85714285716
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_MOVIMIENTOS_PM_DELETED.json,324693.6666666666
cluster-wf-load-info-79279de3-0740,_ETL_m_DM_LKP_ODIGO_LLAMADAS_IVR.json,324615.71428571426
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_RELACIONES_PM_INSERT.json,324513.5
comparator-general-ledger-5900-2-b,_ETL_m_ODS_F202_NSAPSDOS.json,324434.71428571426
cluster-wf-dwh-load-20364070-0730,_ETL_m_CDM_LKP_MST_LKP_MST_0402_AVGE_CBV_NNB_LIAB_IPB.json,324269.71428571426
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_TIPO_ALERTA.json,324224.6666666666
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_LKP_CLIENTE_CLASIF_MIFID_UPDATE.json,324181.5714285714
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N6.json,324098
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_EXANTE_UPDATE.json,323976.5
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_DIR_EMAIL_PROSPECT.json,323952.3333333334
cluster-wf-dmr-load-t-07-00-0700,_ETL_m_RDM_F_ALARMAS_CONSOLIDADA_CLI_PAR.json,323653.1666666667
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_SEGPPTO.json,323599
cluster-wf-dwh-load-t-06-00-0600,_ETL_m_LOAD_LKP_TIPO_SERVICIO_DBLINE_DELETE.json,323500.8333333334
cluster-wf-load-pulse-main,_ETL_m_SQ_DISTINCT_CLIENT.json,323429.8333333333
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_MORATORIAS_PM_INSERT.json,323323.1666666667
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_REL_PROTOC_LI_RIESG_PAR.json,323312
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DM_LKP_SUJETO_CALIF.json,323208
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DM_L_DBP_FAMILIA_PUESTO.json,322981.6
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_D_TPV_OLD_COMERCIOS_UPDATE.json,322974.2
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_MOD_CONTRATOS_METRICAS_MIS_DZP.json,322917.85714285716
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_MOD_SHORTFALL_CALCUL_MARGIN_PAR.json,322848.5714285714
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OFERTA_PRODUCTOS_UPDATE.json,322544.6666666666
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_LOAD_HIER_PRODMIS_CORE_N4.json,322420
cluster-wf-load-info-dc8f22d4-main,_ETL_m_DWH_F_TRANSF_EXTRANJ_ISO20022_INSERT.json,322409.8571428571
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_IKCLIEAA.json,322359.6666666666
comparator-fixed-term-deposits-390,_ETL_m_ODS_CVCM_TFP_03_LIQUIDAC.json,322348.85714285716
cluster-wf-dwh-load-20364070-0730,_ETL_m_CDM_LKP_MST_0402_CON_AVGE_CBV_NNB_LIAB_IPB.json,322137.1428571429
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DM_LKP_ACT_OUTPUT_SUBCAMPANA.json,322124.14285714284
cluster-wf-dwh-load-940807f2-0435,_ETL_m_DM_LKP_ALEP_RESOURCES_PROF.json,322059.00000000006
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_MOV_PM_LOGICAL_DEL.json,321880.1666666667
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DM_LKP_INDICADOR_DIVISA_N1.json,321809.6666666667
cluster-wf-load-info-83c7f70d-0730,_ETL_m_DM_INFOCENTRO_C4NUEVAS.json,321793.28571428574
cluster-wf-load-info-986acbb7-0100,_ETL_m_DWH_LKP_CLIENTE_CORRESP_UPDATE.json,321735.14285714284
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_TIEMPO.json,321595.4
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DM_LKP_PAGO_EVENT_DERIVADOS.json,321554
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_UBR_OBTENCION_COD_UBR_2.json,321532.5714285714
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DM_LKP_COMERCIO_TIPO_TARJETA.json,321522.8
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_MOTI_INTERES_CONTACT_UPDATE.json,321427.4285714286
cluster-wf-load-info-c9c4d332-0530,_ETL_m_DWH_D_PARTY_EXTENSION_IMEX_UPDATE.json,321359.1428571429
cluster-wf-load-info-79279de3-0740,_ETL_m_DM_LKP_ODIGO_TU_CAMPAIGNS.json,321339.7142857143
cluster-wf-load-info-dbf4b473-0635,_ETL_m_DQ3_ODS_PM_TEX08.json,321335.6
stg-to-ods-card-processing-644-1-b,_ETL_m_ODS_TID12.json,321305.8333333333
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_MOD_MOV_SEGUROS.json,321064.3333333334
comparator-cirbe-22112-1-a,_ETL_m_ODS_PD_TCL20_RIESGOS.json,321005
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_CUENTA_ACREEDOR_PM_INSERT.json,320843.6
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_DIVISA.json,320742
cluster-wf-dwh-load-t-06-00-0600,_ETL_m_LOAD_LKP_DIEL_FILTROS_INSERT.json,320707
cluster-wf-dwh-load-t-21-15-2115,_ETL_m_DM_LKP_TIPO_FAMILIA_PRODUCTO.json,320675.3333333333
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_D_RECIBOS_PM_UPDATE.json,320655.1666666666
cluster-wf-dwh-load-940807f2-0435,_ETL_m_DM_LKP_ALEP_ULTIMO_ACCESO.json,320543
comparator-electronic-banking-4845,_ETL_m_ODS_TEB_27_USUARIO_DBDIRECT.json,320471.5714285714
cluster-wf-dwh-load-4b53af6c-0420,_ETL_m_DM_LKP_CLIENTES_MIS_D.json,320413.5
