cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
stg-to-ods-warning-risk-47605-1-a,UNKNOWN_DAG_ID,18,4,n2d-highcpu-32,n2d-highcpu-32,16.27,2.3855,ZERO_TIMER,00:00
cluster-wf-dmr-load-e338500b-0035,wf_DMR_LOAD_T_00_00__T_00_35__T_01_00__T_03_00__T_22_08__T_23_40,6,3,n2-highcpu-32,n2-highcpu-32,4.76,0.6091,T_00_35_SC,01:35
cluster-wf-dmr-load-t-08-20-0820,wf_DMR_LOAD_T_08_20,4,3,n2d-highcpu-32,n2d-highcpu-32,4.41,0.5176,T_08_20_TIZ,09:20
cluster-wf-dmr-load-t-23-00-2300,wf_DMR_LOAD_T_23_00,4,3,n2-highcpu-32,n2-highcpu-32,2.82,0.3616,T_23_00_CTRK,00:00
cluster-wf-dwh-load-24b57cb2-0530,wf_DWH_LOAD_NMIS_T_05_30__T_05_31__T_04_00,4,3,n2-highcpu-32,n2-highcpu-32,4.97,0.6368,T_5_30,06:30
cluster-wf-dwh-load-t-04-30-0430,wf_DWH_LOAD_T_04_30,4,3,e2-highcpu-32,e2-highcpu-32,4.08,0.3655,T_04_30_APT,05:30
cluster-wf-dwh-load-t-05-20-0520,wf_DWH_LOAD_T_05_20,5,3,e2-highcpu-32,e2-highcpu-32,5.20,0.4662,T_05_20_Bloqueos,06:20
cluster-wf-dwh-load-t-05-30-0530,wf_DWH_LOAD_T_05_30,8,3,n2d-highcpu-32,n2d-highcpu-32,7.54,0.8852,Timer_05_30,06:30
cluster-wf-dwh-load-t-21-06-2106,wf_DWH_LOAD_T_21_06,6,3,e2-highcpu-32,e2-highcpu-32,5.88,0.5268,T_21_06_DEPOSIT_BOXES_ALL_DL,22:06
cluster-wf-dwh-load-t-22-33-2233,wf_DWH_LOAD_T_22_33,7,3,n2-highcpu-32,n2-highcpu-32,6.47,0.8285,T_22_33,23:33
cluster-wf-load-info-2c1ad100-0630,wf_LOAD_Infocentro_T_06_30,6,3,n2-highcpu-32,n2-highcpu-32,5.93,0.7594,T_06_30_BT,07:30
cluster-wf-load-info-96fe38cb-0200,wf_LOAD_Infocentro_T_02_00,7,3,n2-highcpu-32,n2-highcpu-32,7.14,0.9134,T_02_00_AF,03:00
comparator-bpm-74674-1,UNKNOWN_DAG_ID,10,3,n2d-highcpu-32,n2d-highcpu-32,9.06,1.0627,ZERO_TIMER,00:00
comparator-cirbe-22112-1-a,UNKNOWN_DAG_ID,1,3,n2-highcpu-32,n2-highcpu-32,5.35,0.6848,ZERO_TIMER,00:00
comparator-cirbe-22112-1-c,UNKNOWN_DAG_ID,2,3,n2-highcpu-32,n2-highcpu-32,2.90,0.3714,ZERO_TIMER,00:00
comparator-current-accounts-385-23,UNKNOWN_DAG_ID,2,3,n2d-highcpu-32,n2d-highcpu-32,3.33,0.3908,ZERO_TIMER,00:00
comparator-customer-engagement-169,UNKNOWN_DAG_ID,6,3,n2d-highcpu-32,n2d-highcpu-32,5.32,0.6237,ZERO_TIMER,00:00
comparator-db-sas-46485-3-d,UNKNOWN_DAG_ID,9,3,e2-highcpu-32,e2-highcpu-32,7.33,0.6570,ZERO_TIMER,00:00
comparator-db-sas-46485-3-e,UNKNOWN_DAG_ID,13,3,n2-highcpu-32,n2-highcpu-32,11.95,1.5291,ZERO_TIMER,00:00
comparator-fx-options-kaleidoscop3,UNKNOWN_DAG_ID,12,3,n2d-highcpu-32,n2d-highcpu-32,9.78,1.1471,ZERO_TIMER,00:00
comparator-general-tables-5898-1-c,UNKNOWN_DAG_ID,9,3,n2-highcpu-32,n2-highcpu-32,7.48,0.9574,ZERO_TIMER,00:00
comparator-guarantees-confirming6,UNKNOWN_DAG_ID,10,3,e2-highcpu-32,e2-highcpu-32,9.35,0.8375,ZERO_TIMER,00:00
comparator-host-architecture-22096,UNKNOWN_DAG_ID,13,3,n2-highcpu-32,n2-highcpu-32,10.50,1.3444,ZERO_TIMER,00:00
comparator-mis-590-2-g,UNKNOWN_DAG_ID,5,3,e2-highcpu-32,e2-highcpu-32,5.85,0.5237,ZERO_TIMER,00:00
comparator-mis-590-2-o,UNKNOWN_DAG_ID,4,3,n2-highcpu-32,n2-highcpu-32,3.70,0.4738,ZERO_TIMER,00:00
comparator-partner-data-4433-1-m,UNKNOWN_DAG_ID,3,3,n2-highcpu-32,n2-highcpu-32,3.23,0.4128,ZERO_TIMER,00:00
comparator-payments-544-2-a,UNKNOWN_DAG_ID,7,3,n2d-highcpu-32,n2d-highcpu-32,6.27,0.7353,ZERO_TIMER,00:00
comparator-questionnaire-tool-1124,UNKNOWN_DAG_ID,12,3,e2-highcpu-32,e2-highcpu-32,10.85,0.9724,ZERO_TIMER,00:00
comparator-safe-deposit-boxes-3518,UNKNOWN_DAG_ID,2,3,n2-highcpu-32,n2-highcpu-32,2.43,0.3106,ZERO_TIMER,00:00
comparator-sfe-activa-cliente-255b,UNKNOWN_DAG_ID,6,3,n2-highcpu-32,n2-highcpu-32,5.61,0.7186,ZERO_TIMER,00:00
comparator-sg-insurances-and-pens7,UNKNOWN_DAG_ID,2,3,n2-highcpu-32,n2-highcpu-32,1.87,0.2394,ZERO_TIMER,00:00
stg-to-ods-db-sas-46485-3-c,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,3.29,0.2945,ZERO_TIMER,00:00
stg-to-ods-financial-assets-402-1c,UNKNOWN_DAG_ID,1,3,n2-highcpu-32,n2-highcpu-32,9.77,1.2500,ZERO_TIMER,00:00
stg-to-ods-integrated-mailing-6640,UNKNOWN_DAG_ID,2,3,n2-highcpu-32,n2-highcpu-32,2.53,0.3240,ZERO_TIMER,00:00
stg-to-ods-mis-590-2-o,UNKNOWN_DAG_ID,4,3,n2d-highcpu-32,n2d-highcpu-32,3.73,0.4372,ZERO_TIMER,00:00
stg-to-ods-partner-data-4433-1-m,UNKNOWN_DAG_ID,3,3,n2-highcpu-32,n2-highcpu-32,3.81,0.4872,ZERO_TIMER,00:00
stg-to-ods-safe-deposit-boxes-3516,UNKNOWN_DAG_ID,2,3,n2-highcpu-32,n2-highcpu-32,2.80,0.3583,ZERO_TIMER,00:00
cluster-wf-anonimiza-636bf97f-main,wf_Anonimizacion_Daily_LOAD,4,2,n2-highcpu-32,n2-highcpu-32,3.58,0.3434,ZERO_TIMER,00:00
cluster-wf-carga-con-7cc57cf7-main,wf_Carga_Contratos_Metricas_NMIS,4,2,n2d-highcpu-32,n2d-highcpu-32,3.10,0.2728,ZERO_TIMER,00:00
cluster-wf-carga-ho-intraday-main,wf_Carga_HO_Intraday,2,2,n2-highcpu-16,n2-highcpu-16,1.77,0.0850,ZERO_TIMER,00:00
cluster-wf-carga-inf-b681b46e-main,wf_Carga_Infocentro_DM_ODIGO_CLIENTES,5,2,e2-highcpu-32,e2-highcpu-32,3.49,0.2344,ZERO_TIMER,00:00
cluster-wf-carga-mov-58900747-main,wf_Carga_Movimientos_Cuentas_DM_Complete,4,2,n2-highcpu-32,n2-highcpu-32,4.54,0.4358,ZERO_TIMER,00:00
cluster-wf-cro-d-load-main,wf_CRO_D_LOAD,2,2,n2d-highcpu-32,n2d-highcpu-32,2.79,0.2456,ZERO_TIMER,00:00
cluster-wf-dmr-load-425ff947-0130,wf_DMR_LOAD_T_01_30__T_03_15__T_04_25,1,2,n2-highcpu-4,n2-highcpu-4,0.70,0.0084,T_01_30_BPM,02:30
cluster-wf-dmr-load-t-00-30-0030,wf_DMR_LOAD_T_00_30,5,2,n2d-highcpu-32,n2d-highcpu-32,4.59,0.4042,T_00_30_SF,01:30
